,schedule_season,schedule_week,schedule_playoff,full_result,spread_favorite,stadium_neutral,weather_temperature,weather_wind_mph,weather_detail,home_favorite,away_favorite
697,2012,12,0,0,-1.0,0,72.0,0.0,Dome,1.0,0.0
698,2012,12,0,1,-6.5,0,41.0,5.0,Sunny,1.0,0.0
699,2012,12,0,1,-8.0,0,45.0,9.0,Sunny,1.0,0.0
700,2012,12,0,1,-2.0,0,38.0,12.0,Sunny,0.0,1.0
701,2012,12,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
702,2012,12,0,1,-3.5,0,63.0,0.0,Sunny,0.0,1.0
703,2012,12,0,0,-10.5,0,54.0,5.0,Sunny,0.0,1.0
704,2012,12,0,1,-3.0,0,74.0,6.0,Sunny,0.0,1.0
705,2012,12,0,0,-1.5,0,72.0,0.0,Dome,0.0,1.0
706,2012,12,0,1,-2.5,0,37.0,11.0,Sunny,1.0,0.0
707,2012,12,0,0,-1.0,0,62.0,4.0,Sunny,0.0,1.0
708,2012,12,0,0,-1.5,0,65.0,7.0,Sunny,0.0,1.0
709,2012,12,0,0,-3.0,0,37.0,2.0,Sunny,0.0,1.0
710,2012,13,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
711,2012,13,0,0,-7.5,0,57.0,9.0,Sunny,1.0,0.0
712,2012,13,0,1,-6.0,0,52.0,13.0,Rain,1.0,0.0
713,2012,13,0,0,-3.5,0,61.0,4.0,Sunny,1.0,0.0
714,2012,13,0,1,-10.5,0,77.0,8.0,Sunny,1.0,0.0
715,2012,13,0,1,-7.5,0,64.0,4.0,Sunny,1.0,0.0
716,2012,13,0,0,-7.0,0,72.0,0.0,Dome,1.0,0.0
717,2012,13,0,1,-7.5,0,45.0,8.0,Sunny,1.0,0.0
718,2012,13,0,1,-6.0,0,61.0,0.0,Sunny,0.0,1.0
719,2012,13,0,0,-9.0,0,78.0,13.0,Sunny,0.0,1.0
720,2012,13,0,1,-6.0,0,46.0,4.0,Sunny,1.0,0.0
721,2012,13,0,0,-2.5,0,62.0,2.0,Sunny,0.0,1.0
722,2012,13,0,0,-2.5,0,66.0,4.0,Sunny,0.0,1.0
723,2012,13,0,1,-8.0,0,72.0,0.0,Dome,0.0,1.0
724,2012,13,0,0,-7.0,0,71.0,12.0,Sunny,0.0,1.0
725,2012,13,0,1,-3.0,0,60.0,1.0,Sunny,0.0,1.0
726,2012,14,0,0,-10.5,0,57.0,7.0,Sunny,0.0,1.0
727,2012,14,0,0,-3.0,0,37.0,11.0,Sunny,1.0,0.0
728,2012,14,0,1,-3.5,0,70.0,5.0,Sunny,0.0,1.0
729,2012,14,0,0,-3.5,0,54.0,6.0,Sunny,1.0,0.0
730,2012,14,0,1,-7.0,0,44.0,5.0,Sunny,1.0,0.0
731,2012,14,0,1,-6.5,0,33.0,9.0,Snow,1.0,0.0
732,2012,14,0,1,-4.0,0,72.0,0.0,Dome,1.0,0.0
733,2012,14,0,0,-3.0,0,69.0,5.0,Sunny,0.0,1.0
734,2012,14,0,1,-1.5,0,72.0,0.0,Dome,0.0,1.0
735,2012,14,0,1,-4.5,0,43.0,3.0,Rain,1.0,0.0
736,2012,14,0,0,-7.5,0,51.0,6.0,Sunny,1.0,0.0
737,2012,14,0,1,-10.5,0,64.0,3.0,Sunny,1.0,0.0
738,2012,14,0,1,-10.0,0,48.0,8.0,Rain,1.0,0.0
739,2012,14,0,0,-7.0,0,73.0,1.0,Sunny,1.0,0.0
740,2012,14,0,1,-1.5,0,51.0,8.0,Sunny,1.0,0.0
741,2012,14,0,1,-5.5,0,59.0,7.0,Sunny,1.0,0.0
742,2012,15,0,0,-5.0,0,40.0,3.0,Sunny,0.0,1.0
743,2012,15,0,1,-6.5,0,72.0,0.0,Dome,0.0,1.0
744,2012,15,0,1,0.0,0,72.0,0.0,Dome,0.0,0.0
745,2012,15,0,0,-3.0,0,64.0,7.0,Rain,0.0,1.0
746,2012,15,0,0,-5.0,1,72.0,0.0,Dome,0.0,1.0
747,2012,15,0,0,-3.0,0,44.0,9.0,Sunny,0.0,1.0
748,2012,15,0,0,-4.0,0,59.0,9.0,Sunny,1.0,0.0
749,2012,15,0,1,-2.5,0,72.0,6.0,Sunny,0.0,1.0
750,2012,15,0,1,-10.5,0,64.0,10.0,Sunny,1.0,0.0
751,2012,15,0,1,-7.5,0,80.0,9.0,Sunny,1.0,0.0
752,2012,15,0,0,-5.0,0,37.0,5.0,Sunny,1.0,0.0
753,2012,15,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
754,2012,15,0,1,-4.5,0,56.0,5.0,Sunny,1.0,0.0
755,2012,15,0,0,-3.0,0,59.0,6.0,Sunny,1.0,0.0
756,2012,15,0,0,-2.5,0,72.0,0.0,Dome,1.0,0.0
757,2012,15,0,1,-1.0,0,54.0,11.0,Sunny,1.0,0.0
758,2012,16,0,0,-4.0,0,72.0,0.0,Dome,0.0,1.0
759,2012,16,0,0,-7.0,0,72.0,0.0,Dome,0.0,1.0
760,2012,16,0,1,-2.5,0,51.0,7.0,Sunny,0.0,1.0
761,2012,16,0,1,-9.5,0,53.0,5.0,Sunny,1.0,0.0
762,2012,16,0,0,-3.0,0,64.0,8.0,Sunny,1.0,0.0
763,2012,16,0,1,-11.0,0,51.0,3.0,Sunny,1.0,0.0
764,2012,16,0,1,-11.0,0,24.0,9.0,Sunny,1.0,0.0
765,2012,16,0,0,-7.5,0,75.0,12.0,Sunny,1.0,0.0
766,2012,16,0,0,-14.5,0,60.0,0.0,Sunny,0.0,1.0
767,2012,16,0,0,-6.0,0,36.0,6.0,Sunny,0.0,1.0
768,2012,16,0,1,-5.0,0,73.0,9.0,Sunny,1.0,0.0
769,2012,16,0,0,-3.0,0,41.0,8.0,Sunny,1.0,0.0
770,2012,16,0,0,-6.0,0,44.0,9.0,Sunny,0.0,1.0
771,2012,16,0,0,-3.5,0,38.0,12.0,Sunny,1.0,0.0
772,2012,16,0,1,-2.0,0,45.0,3.0,Rain,1.0,0.0
773,2012,16,0,0,-3.0,0,63.0,8.0,Sunny,1.0,0.0
774,2012,17,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
775,2012,17,0,1,-3.5,0,28.0,8.0,Sunny,1.0,0.0
776,2012,17,0,1,-3.0,0,28.0,8.0,Sunny,1.0,0.0
777,2012,17,0,1,-17.0,0,35.0,13.0,Sunny,1.0,0.0
778,2012,17,0,0,-3.0,0,72.0,0.0,Dome,0.0,1.0
779,2012,17,0,1,-6.0,0,72.0,0.0,Dome,0.0,1.0
780,2012,17,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
781,2012,17,0,1,-10.0,0,28.0,13.0,Sunny,1.0,0.0
782,2012,17,0,0,-4.0,0,72.0,0.0,Dome,1.0,0.0
783,2012,17,0,1,-6.5,0,34.0,21.0,Snow,1.0,0.0
784,2012,17,0,1,-9.5,0,28.0,13.0,Sunny,1.0,0.0
785,2012,17,0,1,-8.0,0,54.0,5.0,Sunny,1.0,0.0
786,2012,17,0,1,-16.5,0,53.0,5.0,Sunny,1.0,0.0
787,2012,17,0,1,-12.0,0,42.0,4.0,Sunny,1.0,0.0
788,2012,17,0,1,-5.5,0,39.0,4.0,Sunny,1.0,0.0
789,2012,17,0,1,-3.0,0,37.0,9.0,Sunny,1.0,0.0
790,2012,18,1,1,-11.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
791,2012,18,1,1,-4.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
792,2012,18,1,1,-7.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
793,2012,18,1,0,-3.0,0,62.31305449936629,4.844106463878327,Sunny,0.0,1.0
794,2012,19,1,0,-9.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
795,2012,19,1,1,-3.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
796,2012,19,1,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
797,2012,19,1,1,-9.5,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
798,2012,20,1,0,-4.5,0,72.0,0.0,Dome,0.0,1.0
799,2012,20,1,0,-7.5,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
800,2012,21,1,0,-4.5,1,72.0,0.0,Dome,1.0,0.0
801,2013,1,0,1,-7.5,0,83.0,7.0,Sunny,1.0,0.0
802,2013,1,0,0,-10.5,0,65.0,6.0,Sunny,0.0,1.0
803,2013,1,0,0,-3.5,0,87.0,7.0,Sunny,0.0,1.0
804,2013,1,0,1,-3.0,0,77.0,13.0,Sunny,1.0,0.0
805,2013,1,0,0,-2.5,0,72.0,16.0,Sunny,1.0,0.0
806,2013,1,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
807,2013,1,0,1,-4.5,0,72.0,0.0,Dome,1.0,0.0
808,2013,1,0,1,-11.5,0,72.0,0.0,Dome,1.0,0.0
809,2013,1,0,0,-4.5,0,87.0,10.0,Sunny,0.0,1.0
810,2013,1,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
811,2013,1,0,1,-6.0,0,82.0,9.0,Sunny,0.0,1.0
812,2013,1,0,0,-6.0,0,74.0,9.0,Sunny,1.0,0.0
813,2013,1,0,1,-5.0,0,69.0,6.0,Sunny,1.0,0.0
814,2013,1,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
815,2013,1,0,0,-6.5,0,70.0,3.0,Sunny,0.0,1.0
816,2013,1,0,0,-4.5,0,80.0,9.0,Sunny,1.0,0.0
817,2013,2,0,1,-11.5,0,72.0,8.0,Rain,1.0,0.0
818,2013,2,0,1,-2.0,0,72.0,0.0,Dome,0.0,1.0
819,2013,2,0,1,-5.5,0,72.0,0.0,Dome,1.0,0.0
820,2013,2,0,1,-7.0,0,78.0,6.0,Sunny,1.0,0.0
821,2013,2,0,1,-3.5,0,66.0,10.0,Sunny,0.0,1.0
822,2013,2,0,1,-6.5,0,62.0,6.0,Rain,1.0,0.0
823,2013,2,0,1,-8.0,0,62.0,4.0,Sunny,1.0,0.0
824,2013,2,0,1,-9.0,0,91.0,9.0,Sunny,1.0,0.0
825,2013,2,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
826,2013,2,0,1,-3.0,0,79.0,6.0,Sunny,1.0,0.0
827,2013,2,0,0,-4.0,0,70.0,3.0,Sunny,0.0,1.0
828,2013,2,0,1,-5.0,0,76.0,9.0,Sunny,1.0,0.0
829,2013,2,0,0,-7.5,0,72.0,7.0,Sunny,1.0,0.0
830,2013,2,0,1,-2.5,0,64.0,6.0,Rain,1.0,0.0
831,2013,2,0,0,-4.0,0,93.0,8.0,Sunny,0.0,1.0
832,2013,2,0,1,-6.5,0,62.0,5.0,Sunny,1.0,0.0
833,2013,3,0,0,-3.5,0,73.0,5.0,Sunny,1.0,0.0
834,2013,3,0,1,-1.0,0,73.0,9.0,Sunny,0.0,1.0
835,2013,3,0,1,-3.0,0,77.0,15.0,Sunny,0.0,1.0
836,2013,3,0,1,-3.0,0,67.0,7.0,Sunny,0.0,1.0
837,2013,3,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
838,2013,3,0,1,-2.5,0,89.0,8.0,Sunny,1.0,0.0
839,2013,3,0,0,-7.0,0,72.0,0.0,Dome,1.0,0.0
840,2013,3,0,1,-7.5,0,72.0,9.0,Sunny,1.0,0.0
841,2013,3,0,1,-7.5,0,72.0,0.0,Dome,1.0,0.0
842,2013,3,0,1,-2.5,0,67.0,9.0,Sunny,1.0,0.0
843,2013,3,0,0,-2.5,0,56.0,5.0,Sunny,0.0,1.0
844,2013,3,0,0,-10.0,0,66.0,5.0,Sunny,1.0,0.0
845,2013,3,0,1,-20.0,0,61.0,17.0,Sunny,1.0,0.0
846,2013,3,0,1,-3.0,0,76.0,7.0,Sunny,1.0,0.0
847,2013,3,0,0,-1.0,0,72.0,8.0,Sunny,0.0,1.0
848,2013,3,0,1,-16.5,0,64.0,16.0,Sunny,1.0,0.0
849,2013,4,0,0,-4.0,0,72.0,0.0,Dome,0.0,1.0
850,2013,4,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
851,2013,4,0,1,-4.0,0,74.0,8.0,Sunny,0.0,1.0
852,2013,4,0,1,-4.5,0,73.0,9.0,Sunny,0.0,1.0
853,2013,4,0,1,-11.5,0,76.0,8.0,Sunny,1.0,0.0
854,2013,4,0,1,-2.5,0,72.0,0.0,Dome,1.0,0.0
855,2013,4,0,0,-2.0,0,82.0,9.0,Sunny,0.0,1.0
856,2013,4,0,0,-9.5,0,80.0,12.0,Sunny,0.0,1.0
857,2013,4,0,1,-4.5,0,73.0,5.0,Sunny,1.0,0.0
858,2013,4,0,1,-3.0,1,54.0,11.0,Sunny,0.0,1.0
859,2013,4,0,0,-4.0,0,77.0,5.0,Sunny,0.0,1.0
860,2013,4,0,1,-1.5,0,80.0,7.0,Sunny,0.0,1.0
861,2013,4,0,0,-2.5,0,84.0,7.0,Sunny,1.0,0.0
862,2013,4,0,1,-3.5,0,74.0,4.0,Rain,1.0,0.0
863,2013,4,0,1,-7.5,0,72.0,0.0,Dome,1.0,0.0
864,2013,5,0,1,-4.0,0,75.0,8.0,Rain,1.0,0.0
865,2013,5,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
866,2013,5,0,0,-1.5,0,61.0,12.0,Sunny,0.0,1.0
867,2013,5,0,1,-1.0,0,74.0,7.0,Sunny,0.0,1.0
868,2013,5,0,0,-9.0,0,72.0,0.0,Dome,0.0,1.0
869,2013,5,0,1,-9.5,0,61.0,12.0,Sunny,1.0,0.0
870,2013,5,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
871,2013,5,0,0,-2.5,0,87.0,6.0,Sunny,1.0,0.0
872,2013,5,0,0,-1.5,0,69.0,9.0,Sunny,1.0,0.0
873,2013,5,0,1,-5.0,0,70.0,2.0,Sunny,0.0,1.0
874,2013,5,0,1,-4.5,0,76.0,9.0,Sunny,1.0,0.0
875,2013,5,0,1,-11.0,0,72.0,0.0,Dome,1.0,0.0
876,2013,5,0,0,-3.0,0,74.0,6.0,Rain,0.0,1.0
877,2013,5,0,0,-10.5,0,72.0,0.0,Dome,1.0,0.0
878,2013,6,0,1,-8.5,0,63.0,6.0,Sunny,1.0,0.0
879,2013,6,0,0,-2.0,0,68.0,10.0,Rain,0.0,1.0
880,2013,6,0,0,-6.0,0,68.0,5.0,Sunny,0.0,1.0
881,2013,6,0,0,-2.5,0,67.0,8.0,Sunny,0.0,1.0
882,2013,6,0,1,-5.5,0,72.0,0.0,Dome,1.0,0.0
883,2013,6,0,1,-26.5,0,59.0,7.0,Sunny,1.0,0.0
884,2013,6,0,0,-9.0,0,76.0,5.0,Sunny,1.0,0.0
885,2013,6,0,1,-7.5,0,70.0,7.0,Sunny,1.0,0.0
886,2013,6,0,0,-2.5,0,72.0,0.0,Dome,1.0,0.0
887,2013,6,0,1,-2.5,0,59.0,7.0,Sunny,1.0,0.0
888,2013,6,0,0,-1.5,0,65.0,10.0,Sunny,0.0,1.0
889,2013,6,0,1,-10.5,0,67.0,5.0,Sunny,1.0,0.0
890,2013,6,0,1,-11.5,0,57.0,4.0,Sunny,1.0,0.0
891,2013,6,0,0,-3.0,0,84.0,4.0,Sunny,0.0,1.0
892,2013,6,0,1,0.0,0,69.0,3.0,Sunny,0.0,0.0
893,2013,7,0,0,-4.5,0,72.0,0.0,Dome,0.0,1.0
894,2013,7,0,1,-6.5,0,72.0,0.0,Dome,1.0,0.0
895,2013,7,0,1,-7.0,0,68.0,4.0,Sunny,1.0,0.0
896,2013,7,0,0,-1.5,0,72.0,0.0,Dome,1.0,0.0
897,2013,7,0,1,-9.5,0,46.0,8.0,Sunny,1.0,0.0
898,2013,7,0,1,-6.0,0,72.0,0.0,Dome,0.0,1.0
899,2013,7,0,0,-7.0,0,77.0,7.0,Sunny,0.0,1.0
900,2013,7,0,1,-6.0,0,70.0,15.0,Sunny,1.0,0.0
901,2013,7,0,0,-6.5,0,87.0,5.0,Sunny,1.0,0.0
902,2013,7,0,1,-3.0,0,65.0,12.0,Sunny,0.0,1.0
903,2013,7,0,0,-2.5,0,62.0,13.0,Sunny,1.0,0.0
904,2013,7,0,1,-2.5,0,57.0,7.0,Sunny,1.0,0.0
905,2013,7,0,0,-3.0,0,68.0,4.0,Sunny,0.0,1.0
906,2013,7,0,1,-1.0,0,62.0,8.0,Sunny,0.0,1.0
907,2013,7,0,1,-3.5,0,57.0,7.0,Sunny,1.0,0.0
908,2013,8,0,0,-6.5,0,70.0,5.0,Sunny,0.0,1.0
909,2013,8,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
910,2013,8,0,1,-4.5,0,57.0,3.0,Sunny,1.0,0.0
911,2013,8,0,1,-11.0,0,69.0,8.0,Sunny,1.0,0.0
912,2013,8,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
913,2013,8,0,0,-14.5,1,73.0,13.0,Sunny,0.0,1.0
914,2013,8,0,1,-7.0,0,61.0,9.0,Sunny,1.0,0.0
915,2013,8,0,0,-7.5,0,72.0,0.0,Dome,0.0,1.0
916,2013,8,0,1,-5.5,0,53.0,14.0,Sunny,1.0,0.0
917,2013,8,0,1,-10.5,0,72.0,0.0,Dome,1.0,0.0
918,2013,8,0,1,-2.5,0,59.0,17.0,Sunny,0.0,1.0
919,2013,8,0,0,-5.5,0,58.0,13.0,Sunny,1.0,0.0
920,2013,8,0,0,-13.0,0,72.0,0.0,Dome,0.0,1.0
921,2013,9,0,1,-3.0,0,79.0,8.0,Sunny,0.0,1.0
922,2013,9,0,0,-4.5,0,38.0,7.0,Sunny,0.0,1.0
923,2013,9,0,1,-8.0,0,62.0,12.0,Sunny,1.0,0.0
924,2013,9,0,1,-1.0,0,46.0,9.0,Sunny,0.0,1.0
925,2013,9,0,1,-8.5,0,72.0,0.0,Dome,1.0,0.0
926,2013,9,0,0,-1.0,0,60.0,8.0,Sunny,0.0,1.0
927,2013,9,0,1,-5.5,0,44.0,6.0,Sunny,1.0,0.0
928,2013,9,0,1,-5.5,0,53.0,8.0,Sunny,0.0,1.0
929,2013,9,0,0,-1.0,0,62.0,6.0,Sunny,1.0,0.0
930,2013,9,0,1,-14.5,0,52.0,4.0,Sunny,1.0,0.0
931,2013,9,0,0,-3.0,0,72.0,0.0,Dome,0.0,1.0
932,2013,9,0,1,0.0,0,57.0,20.0,Sunny,0.0,0.0
933,2013,9,0,0,-9.5,0,49.0,6.0,Sunny,1.0,0.0
934,2013,10,0,1,-1.0,0,72.0,0.0,Dome,0.0,1.0
935,2013,10,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
936,2013,10,0,0,-3.0,0,72.0,0.0,Dome,0.0,1.0
937,2013,10,0,1,-2.0,0,62.0,17.0,Sunny,1.0,0.0
938,2013,10,0,0,-1.5,0,47.0,6.0,Sunny,0.0,1.0
939,2013,10,0,0,-1.0,0,46.0,9.0,Sunny,0.0,1.0
940,2013,10,0,0,-7.0,0,72.0,0.0,Dome,1.0,0.0
941,2013,10,0,1,-5.5,0,72.0,0.0,Dome,1.0,0.0
942,2013,10,0,1,-7.0,0,53.0,14.0,Rain,1.0,0.0
943,2013,10,0,1,-2.5,0,46.0,21.0,Sunny,1.0,0.0
944,2013,10,0,0,-7.0,0,78.0,6.0,Sunny,0.0,1.0
945,2013,10,0,0,-5.5,0,62.0,6.0,Sunny,1.0,0.0
946,2013,10,0,0,-11.5,0,65.0,6.0,Sunny,1.0,0.0
947,2013,10,0,1,-2.5,0,73.0,5.0,Sunny,0.0,1.0
948,2013,11,0,0,-3.0,0,44.0,5.0,Sunny,0.0,1.0
949,2013,11,0,1,-2.0,0,62.0,17.0,Sunny,0.0,1.0
950,2013,11,0,1,-3.5,0,68.0,24.0,Sunny,1.0,0.0
951,2013,11,0,1,-4.5,0,64.0,7.0,Sunny,1.0,0.0
952,2013,11,0,1,-7.5,0,43.0,6.0,Sunny,1.0,0.0
953,2013,11,0,0,-10.5,0,85.0,3.0,Sunny,1.0,0.0
954,2013,11,0,0,-9.0,0,79.0,8.0,Sunny,0.0,1.0
955,2013,11,0,1,-3.0,0,81.0,8.0,Sunny,0.0,1.0
956,2013,11,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
957,2013,11,0,1,-3.0,0,61.0,2.0,Sunny,1.0,0.0
958,2013,11,0,1,-4.0,0,67.0,7.0,Sunny,1.0,0.0
959,2013,11,0,1,-3.0,0,60.0,12.0,Rain,0.0,1.0
960,2013,11,0,1,-13.0,0,50.0,5.0,Sunny,1.0,0.0
961,2013,11,0,1,-2.0,0,79.0,6.0,Sunny,1.0,0.0
962,2013,11,0,1,-3.0,0,59.0,8.0,Sunny,1.0,0.0
963,2013,12,0,0,-7.0,0,72.0,0.0,Dome,0.0,1.0
964,2013,12,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
965,2013,12,0,1,-3.5,0,34.0,26.0,Sunny,1.0,0.0
966,2013,12,0,0,-2.0,0,33.0,31.0,Snow,1.0,0.0
967,2013,12,0,0,-7.0,0,72.0,0.0,Dome,1.0,0.0
968,2013,12,0,0,-5.5,0,20.0,10.0,Sunny,1.0,0.0
969,2013,12,0,0,-10.0,0,50.0,9.0,Sunny,1.0,0.0
970,2013,12,0,0,-3.0,0,28.0,4.0,Sunny,1.0,0.0
971,2013,12,0,0,-4.0,0,82.0,17.0,Rain,0.0,1.0
972,2013,12,0,1,-2.5,0,23.0,22.0,Sunny,0.0,1.0
973,2013,12,0,0,-2.5,0,26.0,7.0,Sunny,1.0,0.0
974,2013,12,0,0,-2.0,0,59.0,5.0,Sunny,0.0,1.0
975,2013,12,0,1,-1.5,0,72.0,0.0,Dome,1.0,0.0
976,2013,12,0,0,-5.0,0,35.0,8.0,Sunny,0.0,1.0
977,2013,13,0,1,-3.0,0,37.0,2.0,Sunny,1.0,0.0
978,2013,13,0,1,-8.0,0,72.0,0.0,Dome,1.0,0.0
979,2013,13,0,1,-6.0,0,72.0,0.0,Dome,1.0,0.0
980,2013,13,0,0,-4.5,1,72.0,0.0,Dome,1.0,0.0
981,2013,13,0,1,-6.5,0,57.0,5.0,Sunny,1.0,0.0
982,2013,13,0,0,-7.5,0,44.0,8.0,Sunny,1.0,0.0
983,2013,13,0,0,-6.5,0,67.0,7.0,Sunny,0.0,1.0
984,2013,13,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
985,2013,13,0,0,-6.0,0,55.0,4.0,Sunny,0.0,1.0
986,2013,13,0,1,-1.0,0,72.0,0.0,Dome,1.0,0.0
987,2013,13,0,0,-2.0,0,49.0,5.0,Sunny,1.0,0.0
988,2013,13,0,1,-3.5,0,47.0,5.0,Sunny,1.0,0.0
989,2013,13,0,0,-1.5,0,77.0,5.0,Sunny,0.0,1.0
990,2013,13,0,1,-7.5,0,66.0,6.0,Sunny,1.0,0.0
991,2013,13,0,0,-1.0,0,43.0,3.0,Sunny,1.0,0.0
992,2013,13,0,1,-5.0,0,42.0,6.0,Sunny,1.0,0.0
993,2013,14,0,1,-3.5,0,72.0,7.0,Sunny,0.0,1.0
994,2013,14,0,1,-4.5,0,72.0,0.0,Dome,1.0,0.0
995,2013,14,0,1,-6.0,0,33.0,7.0,Snow,1.0,0.0
996,2013,14,0,1,-7.0,0,28.0,7.0,Sunny,1.0,0.0
997,2013,14,0,1,-13.5,0,19.0,7.0,Sunny,1.0,0.0
998,2013,14,0,1,-3.5,0,9.0,9.0,Snow,1.0,0.0
999,2013,14,0,1,-9.5,0,31.0,5.0,Sunny,1.0,0.0
1000,2013,14,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
1001,2013,14,0,1,-3.0,0,34.0,6.0,Sunny,1.0,0.0
1002,2013,14,0,1,-2.0,0,27.0,7.0,Snow,1.0,0.0
1003,2013,14,0,0,-3.0,0,26.0,9.0,Snow,1.0,0.0
1004,2013,14,0,1,-4.0,0,53.0,8.0,Sunny,1.0,0.0
1005,2013,14,0,1,-2.0,0,45.0,5.0,Sunny,1.0,0.0
1006,2013,14,0,1,-2.5,0,83.0,13.0,Sunny,1.0,0.0
1007,2013,14,0,0,-3.0,0,30.0,5.0,Rain,0.0,1.0
1008,2013,14,0,1,-1.5,0,8.0,9.0,Sunny,1.0,0.0
1009,2013,15,0,0,-9.5,0,39.0,6.0,Sunny,1.0,0.0
1010,2013,15,0,1,-5.5,0,72.0,0.0,Dome,1.0,0.0
1011,2013,15,0,1,-10.0,0,54.0,5.0,Sunny,1.0,0.0
1012,2013,15,0,0,-1.0,0,25.0,12.0,Snow,1.0,0.0
1013,2013,15,0,0,-4.0,0,72.0,0.0,Dome,1.0,0.0
1014,2013,15,0,1,-6.0,0,72.0,0.0,Dome,1.0,0.0
1015,2013,15,0,0,-4.0,0,66.0,8.0,Sunny,0.0,1.0
1016,2013,15,0,1,-2.5,0,85.0,14.0,Sunny,1.0,0.0
1017,2013,15,0,1,-7.0,0,72.0,0.0,Dome,0.0,1.0
1018,2013,15,0,0,-9.5,0,40.0,7.0,Sunny,0.0,1.0
1019,2013,15,0,0,-6.0,0,64.0,6.0,Sunny,0.0,1.0
1020,2013,15,0,1,-1.5,0,27.0,20.0,Sunny,0.0,1.0
1021,2013,15,0,1,-7.0,0,72.0,0.0,Dome,0.0,1.0
1022,2013,15,0,0,-4.5,0,70.0,7.0,Sunny,0.0,1.0
1023,2013,15,0,0,-3.0,0,37.0,5.0,Sunny,0.0,1.0
1024,2013,15,0,0,-5.5,0,72.0,0.0,Dome,1.0,0.0
1025,2013,16,0,0,-1.5,0,65.0,8.0,Rain,1.0,0.0
1026,2013,16,0,1,-1.5,0,41.0,8.0,Rain,0.0,1.0
1027,2013,16,0,1,-3.0,0,72.0,18.0,Rain,1.0,0.0
1028,2013,16,0,1,-7.5,0,53.0,13.0,Sunny,1.0,0.0
1029,2013,16,0,0,-9.0,0,72.0,0.0,Dome,1.0,0.0
1030,2013,16,0,0,-2.0,0,23.0,5.0,Snow,1.0,0.0
1031,2013,16,0,0,-9.5,0,59.0,3.0,Sunny,0.0,1.0
1032,2013,16,0,0,-4.0,0,82.0,13.0,Sunny,0.0,1.0
1033,2013,16,0,0,-7.0,0,25.0,8.0,Sunny,1.0,0.0
1034,2013,16,0,1,-1.5,0,70.0,12.0,Sunny,1.0,0.0
1035,2013,16,0,1,-3.0,0,62.0,5.0,Sunny,1.0,0.0
1036,2013,16,0,1,-9.0,0,69.0,7.0,Sunny,1.0,0.0
1037,2013,16,0,0,-9.0,0,50.0,6.0,Sunny,1.0,0.0
1038,2013,16,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
1039,2013,16,0,0,-2.5,0,65.0,9.0,Sunny,0.0,1.0
1040,2013,16,0,1,-14.5,0,60.0,0.0,Sunny,1.0,0.0
1041,2013,17,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
1042,2013,17,0,0,-5.5,0,72.0,0.0,Dome,0.0,1.0
1043,2013,17,0,0,-3.0,0,26.0,16.0,Sunny,0.0,1.0
1044,2013,17,0,1,-7.0,0,59.0,9.0,Sunny,1.0,0.0
1045,2013,17,0,0,-7.0,0,72.0,0.0,Dome,0.0,1.0
1046,2013,17,0,1,-11.5,0,72.0,0.0,Dome,1.0,0.0
1047,2013,17,0,0,-7.0,0,79.0,12.0,Sunny,1.0,0.0
1048,2013,17,0,1,-2.5,0,72.0,0.0,Dome,0.0,1.0
1049,2013,17,0,1,-7.0,0,41.0,8.0,Rain,1.0,0.0
1050,2013,17,0,1,-10.5,0,72.0,0.0,Dome,1.0,0.0
1051,2013,17,0,1,-3.5,0,42.0,5.0,Rain,1.0,0.0
1052,2013,17,0,0,-10.0,0,71.0,8.0,Sunny,0.0,1.0
1053,2013,17,0,1,-9.5,0,41.0,7.0,Rain,1.0,0.0
